ObjectID,TimeIndex,Direction,Node,Type
1708,2171,ES,ES,ES
194,0,EW,SS,HK
194,0,NS,SS,HK
194,589,EW,ID,NK
194,589,NS,ID,NK
194,2183,ES,ES,ES
1364,0,EW,SS,NK
1364,0,NS,SS,NK
1364,63,EW,AD,NK
1364,120,EW,IK,CK
1364,249,NS,IK,CK
1364,1589,NS,ID,NK
1364,1837,EW,ID,NK
1364,2171,ES,ES,ES
1035,0,EW,SS,NK
1035,0,NS,SS,NK
1035,324,EW,AD,NK
1035,331,EW,IK,HK
1035,337,NS,IK,HK
1035,1187,NS,ID,NK
1035,2171,ES,ES,ES
1174,0,EW,SS,CK
1174,0,NS,SS,CK
1174,2171,ES,ES,ES
925,0,EW,SS,NK
925,0,NS,SS,NK
925,1122,EW,AD,NK
925,1128,EW,IK,HK
925,1153,NS,IK,HK
925,2171,ES,ES,ES
1887,0,EW,SS,EK
1887,0,NS,SS,EK
1887,2171,ES,ES,ES
1866,0,EW,SS,EK
1866,0,NS,SS,EK
1866,2171,ES,ES,ES
1189,0,EW,SS,CK
1189,0,NS,SS,CK
1189,2171,ES,ES,ES
1372,0,EW,SS,NK
1372,0,NS,SS,NK
1372,306,EW,AD,NK
1372,312,EW,IK,CK
1372,457,NS,IK,CK
1372,1809,NS,ID,NK
1372,2053,EW,ID,NK
1372,2171,ES,ES,ES
1065,0,EW,SS,NK
1065,0,NS,SS,NK
1065,1596,EW,AD,NK
1065,1603,EW,IK,CK
1065,1626,NS,IK,CK
1065,2009,NS,ID,NK
1065,2171,ES,ES,ES
1746,0,EW,SS,EK
1746,0,NS,SS,EK
1746,1466,NS,ID,NK
1746,2171,ES,ES,ES
1443,0,EW,SS,NK
1443,0,NS,SS,NK
1443,196,EW,AD,NK
1443,203,EW,IK,CK
1443,228,NS,IK,CK
1443,1019,NS,ID,NK
1443,2171,ES,ES,ES
1893,0,EW,SS,CK
1893,0,NS,SS,EK
1893,2171,ES,ES,ES
1665,0,EW,SS,EK
1665,0,NS,SS,EK
1665,2171,ES,ES,ES
1236,0,EW,SS,CK
1236,0,NS,SS,CK
1236,2171,ES,ES,ES
319,0,EW,SS,CK
319,0,NS,SS,EK
319,925,EW,ID,NK
319,925,NS,ID,NK
319,1155,EW,AD,NK
319,2171,ES,ES,ES
47,0,EW,SS,CK
47,0,NS,SS,NK
47,2207,ES,ES,ES
742,0,EW,SS,NK
742,0,NS,SS,NK
742,1214,EW,AD,NK
742,1220,EW,IK,EK
742,1252,NS,IK,EK
742,2171,ES,ES,ES
1124,0,EW,SS,NK
1124,0,NS,SS,NK
1124,1137,EW,AD,NK
1124,1144,EW,IK,HK
1124,1167,NS,IK,HK
1124,1885,EW,ID,NK
1124,1885,NS,ID,NK
1124,2171,ES,ES,ES
1540,0,EW,SS,CK
1540,0,NS,SS,CK
1540,1062,NS,ID,NK
1540,2171,ES,ES,ES
435,0,EW,SS,NK
435,0,NS,SS,NK
435,136,EW,AD,NK
435,182,EW,AD,NK
435,195,EW,IK,EK
435,210,NS,IK,EK
435,2171,ES,ES,ES
506,0,EW,SS,NK
506,0,NS,SS,NK
506,1728,EW,AD,NK
506,1735,EW,IK,EK
506,1772,NS,IK,EK
506,2171,ES,ES,ES
1669,0,EW,SS,EK
1669,0,NS,SS,EK
1669,2171,ES,ES,ES
632,0,EW,SS,NK
632,0,NS,SS,NK
632,872,EW,AD,NK
632,878,EW,IK,HK
632,894,NS,IK,HK
632,2171,ES,ES,ES
142,0,EW,SS,CK
142,0,NS,SS,CK
142,301,EW,ID,NK
142,301,NS,ID,NK
142,1026,EW,AD,NK
142,2171,ES,ES,ES
751,0,EW,SS,NK
751,0,NS,SS,NK
751,233,EW,AD,NK
751,240,EW,IK,EK
751,271,NS,IK,EK
751,2171,ES,ES,ES
1331,0,EW,SS,NK
1331,0,NS,SS,NK
1331,852,EW,AD,NK
1331,858,EW,IK,CK
1331,914,NS,IK,CK
1331,2017,EW,ID,NK
1331,2017,NS,ID,NK
1331,2171,ES,ES,ES
321,0,EW,SS,CK
321,0,NS,SS,EK
321,157,EW,ID,NK
321,157,NS,ID,NK
321,723,EW,AD,NK
321,2171,ES,ES,ES
1829,0,EW,SS,EK
1829,0,NS,SS,EK
1829,2171,ES,ES,ES
759,0,EW,SS,NK
759,0,NS,SS,NK
759,244,EW,AD,NK
759,251,EW,IK,CK
759,259,NS,IK,EK
759,2171,ES,ES,ES
980,0,EW,SS,NK
980,0,NS,SS,NK
980,457,EW,AD,NK
980,464,EW,IK,CK
980,468,NS,IK,CK
980,1294,NS,ID,NK
980,2171,ES,ES,ES
1809,0,EW,SS,EK
1809,0,NS,SS,CK
1809,502,NS,ID,NK
1809,2171,ES,ES,ES
984,0,EW,SS,NK
984,0,NS,SS,NK
984,41,EW,AD,NK
984,84,EW,IK,CK
984,133,NS,IK,CK
984,1318,NS,ID,NK
984,2171,ES,ES,ES
1456,0,EW,SS,NK
1456,0,NS,SS,NK
1456,1039,EW,AD,NK
1456,1046,EW,IK,CK
1456,1469,NS,IK,CK
1456,1960,NS,ID,NK
1456,2171,ES,ES,ES
1030,0,EW,SS,NK
1030,0,NS,SS,NK
1030,65,EW,AD,NK
1030,71,EW,IK,HK
1030,435,NS,IK,HK
1030,1440,NS,ID,NK
1030,2171,ES,ES,ES
1756,0,EW,SS,EK
1756,0,NS,SS,EK
1756,994,NS,ID,NK
1756,2171,ES,ES,ES
177,0,EW,SS,CK
177,0,NS,SS,CK
177,1561,EW,ID,NK
177,1561,NS,ID,NK
177,1721,EW,AD,NK
177,2171,ES,ES,ES
1198,0,EW,SS,CK
1198,0,NS,SS,CK
1198,2171,ES,ES,ES
1376,0,EW,SS,NK
1376,0,NS,SS,NK
1376,899,EW,AD,NK
1376,905,EW,IK,CK
1376,932,NS,IK,CK
1376,1794,NS,ID,NK
1376,1933,EW,ID,NK
1376,2171,ES,ES,ES
366,0,EW,SS,EK
366,0,NS,SS,EK
366,649,EW,ID,NK
366,649,NS,ID,NK
366,2171,ES,ES,ES
477,0,EW,SS,CK
477,0,NS,SS,EK
477,853,EW,ID,NK
477,853,NS,ID,NK
477,1404,EW,AD,NK
477,1639,EW,AD,NK
477,1645,EW,IK,CK
477,1651,NS,IK,EK
477,2171,ES,ES,ES
558,0,EW,SS,NK
558,0,NS,SS,NK
558,932,EW,AD,NK
558,938,EW,IK,EK
558,976,NS,IK,EK
558,2171,ES,ES,ES
896,0,EW,SS,NK
896,0,NS,SS,NK
896,481,EW,AD,NK
896,564,EW,IK,CK
896,667,NS,IK,CK
896,2171,ES,ES,ES
1521,0,EW,SS,NK
1521,0,NS,SS,NK
1521,882,EW,AD,NK
1521,888,EW,IK,CK
1521,924,NS,IK,CK
1521,1942,NS,ID,NK
1521,2171,ES,ES,ES
1840,0,EW,SS,EK
1840,0,NS,SS,EK
1840,2171,ES,ES,ES
1815,0,EW,SS,EK
1815,0,NS,SS,EK
1815,2171,ES,ES,ES
248,0,EW,SS,CK
248,0,NS,SS,NK
248,2171,ES,ES,ES
1029,0,EW,SS,NK
1029,0,NS,SS,NK
1029,318,EW,AD,NK
1029,325,EW,IK,HK
1029,435,NS,IK,HK
1029,1943,NS,ID,NK
1029,2171,ES,ES,ES
1154,0,EW,SS,NK
1154,0,NS,SS,NK
1154,425,EW,AD,NK
1154,432,EW,IK,CK
1154,470,NS,IK,CK
1154,1333,EW,ID,NK
1154,1333,NS,ID,NK
1154,2171,ES,ES,ES
382,0,EW,SS,EK
382,0,NS,SS,CK
382,361,EW,ID,NK
382,361,NS,ID,NK
382,2171,ES,ES,ES
199,0,EW,SS,HK
199,0,NS,SS,HK
199,1381,EW,ID,NK
199,1381,NS,ID,NK
199,2183,ES,ES,ES
648,0,EW,SS,NK
648,0,NS,SS,NK
648,470,EW,AD,NK
648,477,EW,IK,EK
648,486,NS,IK,CK
648,1585,EW,ID,NK
648,1585,NS,ID,NK
648,2171,ES,ES,ES
689,0,EW,SS,NK
689,0,NS,SS,NK
689,362,EW,AD,NK
689,368,EW,IK,EK
689,408,NS,IK,EK
689,1357,EW,ID,NK
689,1357,NS,ID,NK
689,2171,ES,ES,ES
1113,0,EW,SS,NK
1113,0,NS,SS,NK
1113,765,EW,AD,NK
1113,771,EW,IK,HK
1113,794,NS,IK,HK
1113,1765,EW,ID,NK
1113,1765,NS,ID,NK
1113,2171,ES,ES,ES
1762,0,EW,SS,HK
1762,0,NS,SS,HK
1762,1388,NS,ID,NK
1762,2171,ES,ES,ES
1346,0,EW,SS,NK
1346,0,NS,SS,NK
1346,312,EW,AD,NK
1346,324,EW,IK,CK
1346,358,NS,IK,CK
1346,1033,EW,ID,NK
1346,1033,NS,ID,NK
1346,2171,ES,ES,ES
1381,0,EW,SS,NK
1381,0,NS,SS,NK
1381,1078,EW,AD,NK
1381,1085,EW,IK,CK
1381,1097,NS,IK,CK
1381,1672,NS,ID,NK
1381,1801,EW,ID,NK
1381,2171,ES,ES,ES
684,0,EW,SS,NK
684,0,NS,SS,NK
684,493,EW,AD,NK
684,499,EW,IK,EK
684,1489,EW,ID,NK
684,2171,ES,ES,ES
867,0,EW,SS,NK
867,0,NS,SS,NK
867,1258,EW,AD,NK
867,1265,EW,IK,EK
867,1288,NS,IK,CK
867,2113,EW,ID,NK
867,2113,NS,ID,NK
867,2171,ES,ES,ES
1306,0,EW,SS,NK
1306,0,NS,SS,NK
1306,1137,EW,AD,NK
1306,1144,EW,IK,HK
1306,1167,NS,IK,HK
1306,1885,EW,ID,NK
1306,1885,NS,ID,NK
1306,2171,ES,ES,ES
132,0,EW,SS,NK
132,0,NS,SS,NK
132,196,EW,AD,NK
132,203,EW,IK,CK
132,239,NS,IK,CK
132,2171,ES,ES,ES
1880,0,EW,SS,EK
1880,0,NS,SS,CK
1880,2171,ES,ES,ES
204,0,EW,SS,HK
204,0,NS,SS,HK
204,589,EW,ID,NK
204,589,NS,ID,NK
204,843,EW,AD,NK
204,2183,ES,ES,ES
1858,0,EW,SS,CK
1858,0,NS,SS,EK
1858,2171,ES,ES,ES
1266,0,EW,SS,NK
1266,0,NS,SS,NK
1266,491,EW,AD,NK
1266,497,EW,IK,CK
1266,504,NS,IK,CK
1266,1261,EW,ID,NK
1266,1261,NS,ID,NK
1266,2171,ES,ES,ES
1312,0,EW,SS,NK
1312,0,NS,SS,NK
1312,1345,EW,AD,NK
1312,1359,EW,IK,HK
1312,1378,NS,IK,HK
1312,1981,EW,ID,NK
1312,1981,NS,ID,NK
1312,2171,ES,ES,ES
258,0,EW,SS,EK
258,0,NS,SS,EK
258,745,EW,ID,NK
258,745,NS,ID,NK
258,1676,EW,AD,NK
258,2129,EW,AD,NK
258,2171,ES,ES,ES
1436,0,EW,SS,NK
1436,0,NS,SS,NK
1436,1596,EW,AD,NK
1436,1603,EW,IK,CK
1436,1626,NS,IK,CK
1436,2009,NS,ID,NK
1436,2113,EW,ID,NK
1436,2171,ES,ES,ES
16,0,EW,SS,CK
16,0,NS,SS,CK
16,2171,ES,ES,ES
1470,0,EW,SS,NK
1470,0,NS,SS,NK
1470,1379,EW,AD,NK
1470,1386,EW,IK,CK
1470,1409,NS,IK,CK
1470,2127,NS,ID,NK
1470,2171,ES,ES,ES
1635,0,EW,SS,HK
1635,0,NS,SS,HK
1635,2171,ES,ES,ES
1595,0,EW,SS,CK
1595,0,NS,SS,CK
1595,776,NS,ID,NK
1595,2171,ES,ES,ES
722,0,EW,SS,NK
722,0,NS,SS,NK
722,1179,EW,AD,NK
722,1186,EW,IK,EK
722,1221,NS,IK,EK
722,2171,ES,ES,ES
1252,0,EW,SS,CK
1252,0,NS,SS,CK
1252,2171,ES,ES,ES
115,0,EW,SS,NK
115,0,NS,SS,NK
115,200,EW,AD,NK
115,206,EW,IK,HK
115,239,NS,IK,HK
115,2171,ES,ES,ES
1875,0,EW,SS,CK
1875,0,NS,SS,EK
1875,2171,ES,ES,ES
1203,0,EW,SS,CK
1203,0,NS,SS,CK
1203,2171,ES,ES,ES
767,0,EW,SS,NK
767,0,NS,SS,NK
767,1272,EW,AD,NK
767,1278,EW,IK,CK
767,1282,NS,IK,EK
767,2171,ES,ES,ES
396,0,EW,SS,NK
396,0,NS,SS,NK
396,91,EW,AD,NK
396,98,EW,IK,EK
396,168,NS,IK,CK
396,2171,ES,ES,ES
84,0,EW,SS,CK
84,0,NS,SS,NK
84,2207,ES,ES,ES
815,0,EW,SS,NK
815,0,NS,SS,NK
815,1179,EW,AD,NK
815,1186,EW,IK,EK
815,1221,NS,IK,EK
815,1837,EW,ID,NK
815,1837,NS,ID,NK
815,2171,ES,ES,ES
810,0,EW,SS,NK
810,0,NS,SS,NK
810,1104,EW,AD,NK
810,1111,EW,IK,EK
810,1132,NS,IK,CK
810,1861,EW,ID,NK
810,1861,NS,ID,NK
810,2171,ES,ES,ES
1567,0,EW,SS,CK
1567,0,NS,SS,CK
1567,957,NS,ID,NK
1567,2171,ES,ES,ES
399,0,EW,SS,NK
399,0,NS,SS,NK
399,162,EW,AD,NK
399,197,EW,AD,NK
399,204,EW,IK,EK
399,324,NS,IK,CK
399,2171,ES,ES,ES
1652,0,EW,SS,HK
1652,0,NS,SS,HK
1652,2171,ES,ES,ES
265,0,EW,SS,EK
265,0,NS,SS,EK
265,73,EW,ID,NK
265,73,NS,ID,NK
265,1403,EW,AD,NK
265,1496,EW,AD,NK
265,1503,EW,IK,EK
265,1520,NS,IK,EK
265,2171,ES,ES,ES
1332,0,EW,SS,NK
1332,0,NS,SS,NK
1332,906,EW,AD,NK
1332,912,EW,IK,CK
1332,927,NS,IK,CK
1332,1741,EW,ID,NK
1332,1741,NS,ID,NK
1332,2171,ES,ES,ES
200,0,EW,SS,HK
200,0,NS,SS,HK
200,1609,EW,ID,NK
200,1609,NS,ID,NK
200,2183,ES,ES,ES
1284,0,EW,SS,NK
1284,0,NS,SS,NK
1284,1607,EW,AD,NK
1284,1614,EW,IK,CK
1284,1709,NS,IK,CK
1284,2125,EW,ID,NK
1284,2125,NS,ID,NK
1284,2171,ES,ES,ES
792,0,EW,SS,NK
792,0,NS,SS,NK
792,1275,EW,AD,NK
792,1281,EW,IK,EK
792,1310,NS,IK,EK
792,1909,EW,ID,NK
792,1909,NS,ID,NK
792,2171,ES,ES,ES
853,0,EW,SS,NK
853,0,NS,SS,NK
853,244,EW,AD,NK
853,251,EW,IK,CK
853,259,NS,IK,EK
853,937,EW,ID,NK
853,937,NS,ID,NK
853,2171,ES,ES,ES
790,0,EW,SS,NK
790,0,NS,SS,NK
790,1152,EW,AD,NK
790,1158,EW,IK,EK
790,1180,NS,IK,CK
790,2171,ES,ES,ES
650,0,EW,SS,NK
650,0,NS,SS,NK
650,312,EW,AD,NK
650,318,EW,IK,HK
650,332,NS,IK,HK
650,2171,ES,ES,ES
883,0,EW,SS,NK
883,0,NS,SS,NK
883,996,EW,AD,NK
883,1003,EW,IK,EK
883,1041,NS,IK,EK
883,1609,EW,ID,NK
883,1609,NS,ID,NK
883,2171,ES,ES,ES
596,0,EW,SS,NK
596,0,NS,SS,NK
596,1440,EW,AD,NK
596,1447,EW,IK,CK
596,1452,NS,IK,EK
596,2171,ES,ES,ES
1126,0,EW,SS,NK
1126,0,NS,SS,NK
1126,65,EW,AD,NK
1126,71,EW,IK,HK
1126,435,NS,IK,HK
1126,1009,EW,ID,NK
1126,1009,NS,ID,NK
1126,2171,ES,ES,ES
218,0,EW,SS,HK
218,0,NS,SS,HK
218,1249,EW,ID,NK
218,1249,NS,ID,NK
218,1527,EW,AD,NK
218,1596,EW,AD,NK
218,1614,EW,IK,HK
218,1962,NS,IK,HK
218,2183,ES,ES,ES
1223,0,EW,SS,CK
1223,0,NS,SS,CK
1223,2171,ES,ES,ES
1679,0,EW,SS,EK
1679,0,NS,SS,EK
1679,2171,ES,ES,ES
562,0,EW,SS,NK
562,0,NS,SS,NK
562,233,EW,AD,NK
562,240,EW,IK,EK
562,271,NS,IK,EK
562,2171,ES,ES,ES
1378,0,EW,SS,NK
1378,0,NS,SS,NK
1378,1607,EW,AD,NK
1378,1614,EW,IK,CK
1378,2077,EW,ID,NK
1378,2171,ES,ES,ES
1490,0,EW,SS,NK
1490,0,NS,SS,NK
1490,1137,EW,AD,NK
1490,1144,EW,IK,HK
1490,1167,NS,IK,HK
1490,1826,NS,ID,NK
1490,2171,ES,ES,ES
873,0,EW,SS,NK
873,0,NS,SS,NK
873,493,EW,AD,NK
873,499,EW,IK,EK
873,539,NS,IK,EK
873,1489,EW,ID,NK
873,1489,NS,ID,NK
873,2171,ES,ES,ES
317,0,EW,SS,CK
317,0,NS,SS,EK
317,157,EW,ID,NK
317,157,NS,ID,NK
317,1130,EW,AD,NK
317,2171,ES,ES,ES
1084,0,EW,SS,NK
1084,0,NS,SS,NK
1084,1486,EW,AD,NK
1084,1524,EW,IK,CK
1084,1649,NS,IK,CK
1084,2113,EW,ID,NK
1084,2113,NS,ID,NK
1084,2171,ES,ES,ES
695,0,EW,SS,NK
695,0,NS,SS,NK
695,477,EW,AD,NK
695,484,EW,IK,EK
695,541,NS,IK,EK
695,1777,EW,ID,NK
695,1777,NS,ID,NK
695,2171,ES,ES,ES
756,0,EW,SS,NK
756,0,NS,SS,NK
756,1133,EW,AD,NK
756,1139,EW,IK,EK
756,1173,NS,IK,EK
756,2171,ES,ES,ES
1032,0,EW,SS,NK
1032,0,NS,SS,NK
1032,777,EW,AD,NK
1032,785,EW,IK,HK
1032,913,NS,IK,HK
1032,1596,NS,ID,NK
1032,2171,ES,ES,ES
585,0,EW,SS,NK
585,0,NS,SS,NK
585,1227,EW,AD,NK
585,1234,EW,IK,EK
585,1263,NS,IK,EK
585,2171,ES,ES,ES
505,0,EW,SS,NK
505,0,NS,SS,NK
505,328,EW,AD,NK
505,335,EW,IK,EK
505,372,NS,IK,EK
505,2171,ES,ES,ES
1675,0,EW,SS,EK
1675,0,NS,SS,CK
1675,2171,ES,ES,ES
1410,0,EW,SS,NK
1410,0,NS,SS,NK
1410,488,EW,AD,NK
1410,502,EW,IK,HK
1410,505,NS,IK,HK
1410,1737,NS,ID,NK
1410,2017,EW,ID,NK
1410,2171,ES,ES,ES
1419,0,EW,SS,NK
1419,0,NS,SS,NK
1419,1026,EW,AD,NK
1419,1033,EW,IK,CK
1419,1082,NS,IK,CK
1419,1932,NS,ID,NK
1419,2041,EW,ID,NK
1419,2171,ES,ES,ES
640,0,EW,SS,NK
640,0,NS,SS,NK
640,402,EW,AD,NK
640,408,EW,IK,EK
640,450,NS,IK,EK
640,1489,EW,ID,NK
640,1489,NS,ID,NK
640,2171,ES,ES,ES
600,0,EW,SS,NK
600,0,NS,SS,NK
600,477,EW,AD,NK
600,484,EW,IK,EK
600,541,NS,IK,EK
600,2171,ES,ES,ES
764,0,EW,SS,NK
764,0,NS,SS,NK
764,269,EW,AD,NK
764,275,EW,IK,EK
764,318,NS,IK,EK
764,2171,ES,ES,ES
874,0,EW,SS,NK
874,0,NS,SS,NK
874,1085,EW,AD,NK
874,1092,EW,IK,EK
874,1120,NS,IK,EK
874,1897,EW,ID,NK
874,1897,NS,ID,NK
874,2171,ES,ES,ES
943,0,EW,SS,NK
943,0,NS,SS,NK
943,324,EW,AD,NK
943,331,EW,IK,HK
943,337,NS,IK,HK
943,2171,ES,ES,ES
1367,0,EW,SS,NK
1367,0,NS,SS,NK
1367,1163,EW,AD,NK
1367,1169,EW,IK,CK
1367,1625,NS,IK,CK
1367,1960,NS,ID,NK
1367,2137,EW,ID,NK
1367,2171,ES,ES,ES
1425,0,EW,SS,NK
1425,0,NS,SS,NK
1425,1550,EW,AD,NK
1425,1556,EW,IK,CK
1425,1573,NS,IK,CK
1425,1933,NS,ID,NK
1425,2137,EW,ID,NK
1425,2171,ES,ES,ES
527,0,EW,SS,NK
527,0,NS,SS,NK
527,123,EW,AD,NK
527,158,EW,AD,NK
527,165,EW,IK,HK
527,199,NS,IK,HK
527,2171,ES,ES,ES
697,0,EW,SS,NK
697,0,NS,SS,NK
697,1152,EW,AD,NK
697,1158,EW,IK,EK
697,1180,NS,IK,CK
697,2053,EW,ID,NK
697,2053,NS,ID,NK
697,2171,ES,ES,ES
337,0,EW,SS,EK
337,0,NS,SS,NK
337,521,NS,IK,EK
337,1189,EW,ID,NK
337,1189,NS,ID,NK
337,1422,EW,AD,NK
337,2171,ES,ES,ES
175,0,EW,SS,CK
175,0,NS,SS,CK
175,1069,EW,ID,NK
175,1069,NS,ID,NK
175,1193,EW,AD,NK
175,2171,ES,ES,ES
1828,0,EW,SS,EK
1828,0,NS,SS,EK
1828,2171,ES,ES,ES
1052,0,EW,SS,NK
1052,0,NS,SS,NK
1052,906,EW,AD,NK
1052,912,EW,IK,CK
1052,927,NS,IK,CK
1052,1574,NS,ID,NK
1052,2171,ES,ES,ES
149,0,EW,SS,CK
149,0,NS,SS,CK
149,1837,EW,ID,NK
149,1837,NS,ID,NK
149,2006,EW,AD,NK
149,2171,ES,ES,ES
1738,0,EW,SS,EK
1738,0,NS,SS,EK
1738,982,NS,ID,NK
1738,2171,ES,ES,ES
1629,0,EW,SS,EK
1629,0,NS,SS,EK
1629,2171,ES,ES,ES
287,0,EW,SS,EK
287,0,NS,SS,EK
287,1093,EW,ID,NK
287,1093,NS,ID,NK
287,1589,EW,AD,NK
287,1755,EW,AD,NK
287,1762,EW,IK,EK
287,1803,NS,IK,EK
287,2171,ES,ES,ES
523,0,EW,SS,HK
523,0,NS,SS,HK
523,1153,EW,ID,NK
523,1153,NS,ID,NK
523,1229,EW,AD,NK
523,1277,EW,AD,NK
523,1283,EW,IK,HK
523,1312,NS,IK,HK
523,2171,ES,ES,ES
1007,0,EW,SS,NK
1007,0,NS,SS,NK
1007,574,EW,AD,NK
1007,581,EW,IK,CK
1007,607,NS,IK,CK
1007,1493,NS,ID,NK
1007,2171,ES,ES,ES
1888,0,EW,SS,EK
1888,0,NS,SS,EK
1888,2171,ES,ES,ES
1068,0,EW,SS,NK
1068,0,NS,SS,NK
1068,1344,EW,AD,NK
1068,1350,EW,IK,CK
1068,1375,NS,IK,CK
1068,1758,NS,ID,NK
1068,2171,ES,ES,ES
851,0,EW,SS,NK
851,0,NS,SS,NK
851,1133,EW,AD,NK
851,1139,EW,IK,EK
851,1173,NS,IK,EK
851,1633,EW,ID,NK
851,1633,NS,ID,NK
851,2171,ES,ES,ES
1781,0,EW,SS,EK
1781,0,NS,SS,EK
1781,1428,NS,ID,NK
1781,2171,ES,ES,ES
801,0,EW,SS,NK
801,0,NS,SS,NK
801,408,EW,AD,NK
801,415,EW,IK,EK
801,456,NS,IK,EK
801,1429,EW,ID,NK
801,1429,NS,ID,NK
801,2171,ES,ES,ES
1159,0,EW,SS,NK
1159,0,NS,SS,NK
1159,1263,EW,AD,NK
1159,1270,EW,IK,CK
1159,1279,NS,IK,CK
1159,1801,EW,ID,NK
1159,1801,NS,ID,NK
1159,2171,ES,ES,ES
547,0,EW,SS,NK
547,0,NS,SS,NK
547,402,EW,AD,NK
547,408,EW,IK,EK
547,450,NS,IK,EK
547,2171,ES,ES,ES
342,0,EW,SS,EK
342,0,NS,SS,NK
342,521,NS,IK,EK
342,1189,EW,ID,NK
342,1189,NS,ID,NK
342,1422,EW,AD,NK
342,2171,ES,ES,ES
361,0,EW,SS,NK
361,0,NS,SS,NK
361,76,EW,AD,NK
361,158,EW,AD,NK
361,164,EW,IK,EK
361,194,NS,IK,EK
361,2171,ES,ES,ES
1842,0,EW,SS,EK
1842,0,NS,SS,EK
1842,2171,ES,ES,ES
571,0,EW,SS,NK
571,0,NS,SS,NK
571,407,EW,AD,NK
571,413,EW,IK,EK
571,521,NS,IK,EK
571,2171,ES,ES,ES
1165,0,EW,SS,NK
1165,0,NS,SS,NK
1165,1444,EW,AD,NK
1165,1450,EW,IK,CK
1165,1471,NS,IK,CK
1165,2077,EW,ID,NK
1165,2077,NS,ID,NK
1165,2171,ES,ES,ES
667,0,EW,SS,NK
667,0,NS,SS,NK
667,1168,EW,AD,NK
667,1175,EW,IK,EK
667,1208,NS,IK,CK
667,1981,EW,ID,NK
667,1981,NS,ID,NK
667,2171,ES,ES,ES
1202,0,EW,SS,CK
1202,0,NS,SS,NK
1202,2171,ES,ES,ES
184,0,EW,SS,HK
184,0,NS,SS,HK
184,589,EW,ID,NK
184,589,NS,ID,NK
184,843,EW,AD,NK
184,2183,ES,ES,ES
745,0,EW,SS,NK
745,0,NS,SS,NK
745,481,EW,IK,EK
745,528,NS,IK,EK
745,2171,ES,ES,ES
26,0,EW,SS,CK
26,0,NS,SS,CK
26,2207,ES,ES,ES
277,0,EW,SS,EK
277,0,NS,SS,EK
277,553,EW,ID,NK
277,553,NS,ID,NK
277,1637,EW,AD,NK
277,2059,EW,AD,NK
277,2171,ES,ES,ES
1369,0,EW,SS,NK
1369,0,NS,SS,NK
1369,1476,EW,AD,NK
1369,1482,EW,IK,CK
1369,1529,NS,IK,CK
1369,2032,NS,ID,NK
1369,2137,EW,ID,NK
1369,2171,ES,ES,ES
1599,0,EW,SS,EK
1599,0,NS,SS,CK
1599,754,NS,ID,NK
1599,2171,ES,ES,ES
835,0,EW,SS,NK
835,0,NS,SS,NK
835,620,EW,AD,NK
835,627,EW,IK,EK
835,664,NS,IK,EK
835,1297,EW,ID,NK
835,1297,NS,ID,NK
835,2171,ES,ES,ES
731,0,EW,SS,NK
731,0,NS,SS,NK
731,258,EW,AD,NK
731,264,EW,IK,EK
731,299,NS,IK,EK
731,2171,ES,ES,ES
1680,0,EW,SS,CK
1680,0,NS,SS,EK
1680,2171,ES,ES,ES
407,0,EW,SS,EK
407,0,NS,SS,CK
407,757,EW,ID,NK
407,757,NS,ID,NK
407,2115,EW,AD,NK
407,2171,ES,ES,ES
1009,0,EW,SS,NK
1009,0,NS,SS,NK
1009,159,EW,AD,NK
1009,166,EW,IK,CK
1009,176,NS,IK,CK
1009,1242,NS,ID,NK
1009,2171,ES,ES,ES
1169,0,EW,SS,CK
1169,0,NS,SS,CK
1169,2171,ES,ES,ES
1028,0,EW,SS,NK
1028,0,NS,SS,NK
1028,1137,EW,AD,NK
1028,1144,EW,IK,HK
1028,1167,NS,IK,HK
1028,1575,NS,ID,NK
1028,2171,ES,ES,ES
1037,0,EW,SS,NK
1037,0,NS,SS,NK
1037,1003,EW,AD,NK
1037,1010,EW,IK,HK
1037,1031,NS,IK,HK
1037,1773,NS,ID,NK
1037,2171,ES,ES,ES
651,0,EW,SS,NK
651,0,NS,SS,NK
651,932,EW,AD,NK
651,938,EW,IK,EK
651,976,NS,IK,EK
651,1837,EW,ID,NK
651,1837,NS,ID,NK
651,2171,ES,ES,ES
518,0,EW,SS,HK
518,0,NS,SS,HK
518,1153,EW,ID,NK
518,1153,NS,ID,NK
518,1229,EW,AD,NK
518,2171,ES,ES,ES
1234,0,EW,SS,EK
1234,0,NS,SS,CK
1234,2171,ES,ES,ES
805,0,EW,SS,NK
805,0,NS,SS,NK
805,1120,EW,AD,NK
805,1127,EW,IK,CK
805,1132,NS,IK,EK
805,1957,EW,ID,NK
805,1957,NS,ID,NK
805,2171,ES,ES,ES
863,0,EW,SS,NK
863,0,NS,SS,NK
863,1102,EW,AD,NK
863,1109,EW,IK,EK
863,1143,NS,IK,EK
863,1645,EW,ID,NK
863,1645,NS,ID,NK
863,2171,ES,ES,ES
1541,0,EW,SS,CK
1541,0,NS,SS,CK
1541,1273,NS,ID,NK
1541,2171,ES,ES,ES
802,0,EW,SS,NK
802,0,NS,SS,NK
802,231,EW,AD,NK
802,237,EW,IK,HK
802,260,NS,IK,HK
802,1285,EW,ID,NK
802,1285,NS,ID,NK
802,2171,ES,ES,ES
673,0,EW,SS,NK
673,0,NS,SS,NK
673,1272,EW,AD,NK
673,1278,EW,IK,CK
